,group,name,fullname,param,options_disable_gc,options_timer,options_min_rounds,options_max_time,options_min_time,options_warmup,stats_min,stats_max,stats_mean,stats_stddev,stats_rounds,stats_median,stats_iqr,stats_q1,stats_q3,stats_iqr_outliers,stats_stddev_outliers,stats_outliers,stats_ld15iqr,stats_hd15iqr,stats_ops,stats_total,stats_iterations,params_dtype,params_size,params_density,params_get_operation,extra_info_dtype
183,numpy-2-sparse,test_linear_algebra_binary[numpy-2-sparse-matmul],tests/test_linear_algebra.py::test_linear_algebra_binary[numpy-2-sparse-matmul],numpy-2-sparse-matmul,False,perf_counter,5,1.0,5e-06,False,8.818300000257295e-05,0.00022870899999816174,9.032477017107783e-05,6.643732531288858e-06,9977,8.88809998969009e-05,6.942500192508305e-07,8.870999999999185e-05,8.940425001924268e-05,1960,219,219;1960,8.818300000257295e-05,9.044599994467717e-05,11071.160193443835,0.9011702319968435,1,UNSERIALIZABLE[<module 'numpy' from '/home/kaladin/.virtualenvs/qutip-tensorflow/lib/python3.9/site-packages/numpy/__init__.py'>],2,sparse,matmul,numpy
184,numpy-4-dense,test_linear_algebra_binary[numpy-4-dense-add],tests/test_linear_algebra.py::test_linear_algebra_binary[numpy-4-dense-add],numpy-4-dense-add,False,perf_counter,5,1.0,5e-06,False,3.408800000670453e-05,0.00011257000005571172,3.463759878898121e-05,2.703089671381093e-06,26091,3.4245000051669194e-05,6.100003702158574e-08,3.42170000067199e-05,3.4278000043741486e-05,3007,312,312;3007,3.412700004901126e-05,3.437200007283536e-05,28870.361542443774,0.9037295900033087,1,UNSERIALIZABLE[<module 'numpy' from '/home/kaladin/.virtualenvs/qutip-tensorflow/lib/python3.9/site-packages/numpy/__init__.py'>],4,dense,add,numpy
185,numpy-4-dense,test_linear_algebra_binary[numpy-4-dense-matmul],tests/test_linear_algebra.py::test_linear_algebra_binary[numpy-4-dense-matmul],numpy-4-dense-matmul,False,perf_counter,5,1.0,5e-06,False,9.159699993688264e-05,0.00026391699998384865,9.644000822942343e-05,7.823283293003637e-06,9721,9.553400002459966e-05,1.2232500239406363e-06,9.505200000603509e-05,9.627525002997572e-05,2474,262,262;2474,9.323400001903792e-05,9.81120000460578e-05,10369.140550269098,0.9374933199982252,1,UNSERIALIZABLE[<module 'numpy' from '/home/kaladin/.virtualenvs/qutip-tensorflow/lib/python3.9/site-packages/numpy/__init__.py'>],4,dense,matmul,numpy
186,numpy-4-sparse,test_linear_algebra_binary[numpy-4-sparse-add],tests/test_linear_algebra.py::test_linear_algebra_binary[numpy-4-sparse-add],numpy-4-sparse-add,False,perf_counter,5,1.0,5e-06,False,3.471400009402714e-05,0.00011698600008003268,3.740406712824648e-05,7.5330286500407e-06,25429,3.489100004117063e-05,8.749999551582732e-07,3.4851000009439304e-05,3.572599996459758e-05,3026,2427,2427;3026,3.471400009402714e-05,3.704799996739894e-05,26735.060563636638,0.9511480230041798,1,UNSERIALIZABLE[<module 'numpy' from '/home/kaladin/.virtualenvs/qutip-tensorflow/lib/python3.9/site-packages/numpy/__init__.py'>],4,sparse,add,numpy
187,numpy-4-sparse,test_linear_algebra_binary[numpy-4-sparse-matmul],tests/test_linear_algebra.py::test_linear_algebra_binary[numpy-4-sparse-matmul],numpy-4-sparse-matmul,False,perf_counter,5,1.0,5e-06,False,9.16219998998713e-05,0.00021693100006814348,0.0001019070695100236,1.5536081480410508e-05,9193,9.603699993476766e-05,3.2652499442065164e-06,9.529375003580753e-05,9.855899998001405e-05,1811,1039,1039;1811,9.16219998998713e-05,0.00010346500005198322,9812.86190259489,0.936831690005647,1,UNSERIALIZABLE[<module 'numpy' from '/home/kaladin/.virtualenvs/qutip-tensorflow/lib/python3.9/site-packages/numpy/__init__.py'>],4,sparse,matmul,numpy
188,numpy-8-dense,test_linear_algebra_binary[numpy-8-dense-add],tests/test_linear_algebra.py::test_linear_algebra_binary[numpy-8-dense-add],numpy-8-dense-add,False,perf_counter,5,1.0,5e-06,False,3.855799991470121e-05,0.0002068180000378561,3.9298657422629535e-05,3.5378347020292757e-06,23078,3.8827000025776215e-05,1.0000007932831068e-07,3.877999995438586e-05,3.888000003371417e-05,1566,452,452;1566,3.862999994908023e-05,3.9031000028444396e-05,25446.161919622355,0.9069344159994444,1,UNSERIALIZABLE[<module 'numpy' from '/home/kaladin/.virtualenvs/qutip-tensorflow/lib/python3.9/site-packages/numpy/__init__.py'>],8,dense,add,numpy
189,numpy-8-dense,test_linear_algebra_binary[numpy-8-dense-matmul],tests/test_linear_algebra.py::test_linear_algebra_binary[numpy-8-dense-matmul],numpy-8-dense-matmul,False,perf_counter,5,1.0,5e-06,False,0.00011128699998153024,0.00025705100006234716,0.00011769187694637556,1.1432151695364654e-05,8094,0.00011650100003635089,1.666000116529176e-06,0.00011506299995289737,0.00011672900006942655,728,228,228;728,0.0001126370000292809,0.00011922900000627124,8496.763123725472,0.9525980520039639,1,UNSERIALIZABLE[<module 'numpy' from '/home/kaladin/.virtualenvs/qutip-tensorflow/lib/python3.9/site-packages/numpy/__init__.py'>],8,dense,matmul,numpy
190,numpy-8-sparse,test_linear_algebra_binary[numpy-8-sparse-add],tests/test_linear_algebra.py::test_linear_algebra_binary[numpy-8-sparse-add],numpy-8-sparse-add,False,perf_counter,5,1.0,5e-06,False,3.8568999912058644e-05,0.00020523099999536498,3.9286033222468657e-05,3.479915938272057e-06,23328,3.883600004428445e-05,1.0099995506607229e-07,3.878799998346949e-05,3.888899993853556e-05,1561,331,331;1561,3.863699998873926e-05,3.904100003637723e-05,25454.338806293003,0.9164645830137488,1,UNSERIALIZABLE[<module 'numpy' from '/home/kaladin/.virtualenvs/qutip-tensorflow/lib/python3.9/site-packages/numpy/__init__.py'>],8,sparse,add,numpy
191,numpy-8-sparse,test_linear_algebra_binary[numpy-8-sparse-matmul],tests/test_linear_algebra.py::test_linear_algebra_binary[numpy-8-sparse-matmul],numpy-8-sparse-matmul,False,perf_counter,5,1.0,5e-06,False,0.00011080199999469187,0.0002569530000755549,0.00011510642795024984,7.220676217746615e-06,8057,0.00011429000005591661,3.0349999917689274e-06,0.0001126380000187055,0.00011567300001047442,196,166,166;196,0.00011080199999469187,0.00012025099999846134,8687.612132592718,0.927412489995163,1,UNSERIALIZABLE[<module 'numpy' from '/home/kaladin/.virtualenvs/qutip-tensorflow/lib/python3.9/site-packages/numpy/__init__.py'>],8,sparse,matmul,numpy
192,numpy-16-dense,test_linear_algebra_binary[numpy-16-dense-add],tests/test_linear_algebra.py::test_linear_algebra_binary[numpy-16-dense-add],numpy-16-dense-add,False,perf_counter,5,1.0,5e-06,False,5.480300001181604e-05,0.00022850499999549356,5.602992191782382e-05,4.162928888588294e-06,16649,5.536200001188263e-05,1.8100001852872083e-07,5.5286000019805215e-05,5.5467000038333936e-05,1940,245,245;1940,5.501700002241705e-05,5.57390000039959e-05,17847.606524718132,0.9328421700098488,1,UNSERIALIZABLE[<module 'numpy' from '/home/kaladin/.virtualenvs/qutip-tensorflow/lib/python3.9/site-packages/numpy/__init__.py'>],16,dense,add,numpy
193,numpy-16-dense,test_linear_algebra_binary[numpy-16-dense-matmul],tests/test_linear_algebra.py::test_linear_algebra_binary[numpy-16-dense-matmul],numpy-16-dense-matmul,False,perf_counter,5,1.0,5e-06,False,0.00021751400004177412,0.000448312999992595,0.00022504993678577995,1.13464821780782e-05,4287,0.00022315699993669114,1.3947500008271163e-06,0.00022240124999939326,0.00022379600000022037,817,174,174;817,0.00022031100002095627,0.00022592599998461083,4443.458257674953,0.9647890790006386,1,UNSERIALIZABLE[<module 'numpy' from '/home/kaladin/.virtualenvs/qutip-tensorflow/lib/python3.9/site-packages/numpy/__init__.py'>],16,dense,matmul,numpy
194,numpy-16-sparse,test_linear_algebra_binary[numpy-16-sparse-add],tests/test_linear_algebra.py::test_linear_algebra_binary[numpy-16-sparse-add],numpy-16-sparse-add,False,perf_counter,5,1.0,5e-06,False,5.3895000064585474e-05,0.0001700069999515108,5.795676941637883e-05,8.407703203799074e-06,16545,5.5094000003919064e-05,1.4290000081018661e-06,5.499599990343995e-05,5.642499991154182e-05,1759,1644,1644;1759,5.3895000064585474e-05,5.8590000094227435e-05,17254.23984238493,0.9588947499939877,1,UNSERIALIZABLE[<module 'numpy' from '/home/kaladin/.virtualenvs/qutip-tensorflow/lib/python3.9/site-packages/numpy/__init__.py'>],16,sparse,add,numpy
195,numpy-16-sparse,test_linear_algebra_binary[numpy-16-sparse-matmul],tests/test_linear_algebra.py::test_linear_algebra_binary[numpy-16-sparse-matmul],numpy-16-sparse-matmul,False,perf_counter,5,1.0,5e-06,False,0.00021870000000490109,0.0005223969999406108,0.00024243390587429885,2.917605769209114e-05,3814,0.00022981349997053258,2.8651999969042663e-05,0.0002245010000478942,0.00025315300001693686,260,593,593;260,0.00021870000000490109,0.00029630200003794016,4124.8355769118225,0.9246429170045758,1,UNSERIALIZABLE[<module 'numpy' from '/home/kaladin/.virtualenvs/qutip-tensorflow/lib/python3.9/site-packages/numpy/__init__.py'>],16,sparse,matmul,numpy
196,numpy-32-dense,test_linear_algebra_binary[numpy-32-dense-add],tests/test_linear_algebra.py::test_linear_algebra_binary[numpy-32-dense-add],numpy-32-dense-add,False,perf_counter,5,1.0,5e-06,False,0.00010275199997522577,0.000271838999992724,0.00010919573727954551,1.4575558271671386e-05,9139,0.00010607499996240222,3.3900000744324643e-06,0.00010324300001229858,0.00010663300008673104,952,719,719;952,0.00010275199997522577,0.0001118290000476918,9157.866643090285,0.9979398429977664,1,UNSERIALIZABLE[<module 'numpy' from '/home/kaladin/.virtualenvs/qutip-tensorflow/lib/python3.9/site-packages/numpy/__init__.py'>],32,dense,add,numpy
197,numpy-32-dense,test_linear_algebra_binary[numpy-32-dense-matmul],tests/test_linear_algebra.py::test_linear_algebra_binary[numpy-32-dense-matmul],numpy-32-dense-matmul,False,perf_counter,5,1.0,5e-06,False,0.0008274450000271827,0.0013889919999883205,0.0008397397977805458,3.3321329459960725e-05,1172,0.0008334425000384726,3.561499966053816e-06,0.0008316525000395814,0.0008352140000056352,126,67,67;126,0.0008274450000271827,0.0008405629999970188,1190.8450720604478,0.9841750429987997,1,UNSERIALIZABLE[<module 'numpy' from '/home/kaladin/.virtualenvs/qutip-tensorflow/lib/python3.9/site-packages/numpy/__init__.py'>],32,dense,matmul,numpy
198,numpy-32-sparse,test_linear_algebra_binary[numpy-32-sparse-add],tests/test_linear_algebra.py::test_linear_algebra_binary[numpy-32-sparse-add],numpy-32-sparse-add,False,perf_counter,5,1.0,5e-06,False,0.00010379900004409137,0.00026088300000992604,0.00010884676511548724,1.1392744967822994e-05,9047,0.00010776200008422165,3.229749978572727e-06,0.00010547225005552718,0.00010870200003409991,281,246,246;281,0.00010379900004409137,0.00011422700004004582,9187.227557373822,0.9847366839998131,1,UNSERIALIZABLE[<module 'numpy' from '/home/kaladin/.virtualenvs/qutip-tensorflow/lib/python3.9/site-packages/numpy/__init__.py'>],32,sparse,add,numpy
199,numpy-32-sparse,test_linear_algebra_binary[numpy-32-sparse-matmul],tests/test_linear_algebra.py::test_linear_algebra_binary[numpy-32-sparse-matmul],numpy-32-sparse-matmul,False,perf_counter,5,1.0,5e-06,False,0.0008360610000863744,0.0013478580000310103,0.0008508733524371147,2.82221156221081e-05,1169,0.000844446999963111,7.697499995629187e-06,0.0008407612499752304,0.0008484587499708596,147,96,96;147,0.0008360610000863744,0.0008601640000733823,1175.263036661977,0.9946709489989871,1,UNSERIALIZABLE[<module 'numpy' from '/home/kaladin/.virtualenvs/qutip-tensorflow/lib/python3.9/site-packages/numpy/__init__.py'>],32,sparse,matmul,numpy
200,numpy-64-dense,test_linear_algebra_binary[numpy-64-dense-add],tests/test_linear_algebra.py::test_linear_algebra_binary[numpy-64-dense-add],numpy-64-dense-add,False,perf_counter,5,1.0,5e-06,False,0.00029367899992394086,0.0006183250000049156,0.0003047079711142301,1.9322667810668715e-05,3289,0.0002988149999509915,1.0037499976078834e-05,0.00029710600003340915,0.000307143500009488,188,133,133;188,0.00029367899992394086,0.0003222770000093078,3281.830784876698,1.0021845169947028,1,UNSERIALIZABLE[<module 'numpy' from '/home/kaladin/.virtualenvs/qutip-tensorflow/lib/python3.9/site-packages/numpy/__init__.py'>],64,dense,add,numpy
201,numpy-64-dense,test_linear_algebra_binary[numpy-64-dense-matmul],tests/test_linear_algebra.py::test_linear_algebra_binary[numpy-64-dense-matmul],numpy-64-dense-matmul,False,perf_counter,5,1.0,5e-06,False,0.0021884180000597553,0.050060913000038454,0.002688165421413227,0.0035299528374653447,439,0.0022059739999349404,5.9901500009118536e-05,0.0021998287499798153,0.002259730249988934,55,4,4;55,0.0021884180000597553,0.002351234000002478,372.00091632540915,1.1801046200004066,1,UNSERIALIZABLE[<module 'numpy' from '/home/kaladin/.virtualenvs/qutip-tensorflow/lib/python3.9/site-packages/numpy/__init__.py'>],64,dense,matmul,numpy
202,numpy-64-sparse,test_linear_algebra_binary[numpy-64-sparse-add],tests/test_linear_algebra.py::test_linear_algebra_binary[numpy-64-sparse-add],numpy-64-sparse-add,False,perf_counter,5,1.0,5e-06,False,0.0002928179999344138,0.0008350549999249779,0.0003545034362725147,0.00013250897662831973,1224,0.0003052854999623378,4.3182499950944475e-05,0.0002980110000407876,0.0003411934999917321,112,94,94;112,0.0002928179999344138,0.00040673499995591555,2820.8471277871554,0.433912205997558,1,UNSERIALIZABLE[<module 'numpy' from '/home/kaladin/.virtualenvs/qutip-tensorflow/lib/python3.9/site-packages/numpy/__init__.py'>],64,sparse,add,numpy
203,numpy-64-sparse,test_linear_algebra_binary[numpy-64-sparse-matmul],tests/test_linear_algebra.py::test_linear_algebra_binary[numpy-64-sparse-matmul],numpy-64-sparse-matmul,False,perf_counter,5,1.0,5e-06,False,0.002208139000003939,0.004850648999990881,0.002858481441525293,0.0008615816566772688,419,0.00238336999996136,0.0010219297500384528,0.002303694749997476,0.0033256245000359286,0,66,66;0,0.002208139000003939,0.004850648999990881,349.83610020095057,1.1977037239990977,1,UNSERIALIZABLE[<module 'numpy' from '/home/kaladin/.virtualenvs/qutip-tensorflow/lib/python3.9/site-packages/numpy/__init__.py'>],64,sparse,matmul,numpy
204,numpy-128-dense,test_linear_algebra_binary[numpy-128-dense-add],tests/test_linear_algebra.py::test_linear_algebra_binary[numpy-128-dense-add],numpy-128-dense-add,False,perf_counter,5,1.0,5e-06,False,0.0011752679999972315,0.002934158000016396,0.001338279246330833,0.00044745926848882426,341,0.0011827670000457147,6.0211250001884764e-05,0.001180107999999791,0.0012403192500016758,44,26,26;44,0.0011752679999972315,0.0013368119999768169,747.2282057288903,0.4563532229988141,1,UNSERIALIZABLE[<module 'numpy' from '/home/kaladin/.virtualenvs/qutip-tensorflow/lib/python3.9/site-packages/numpy/__init__.py'>],128,dense,add,numpy
205,numpy-128-dense,test_linear_algebra_binary[numpy-128-dense-matmul],tests/test_linear_algebra.py::test_linear_algebra_binary[numpy-128-dense-matmul],numpy-128-dense-matmul,False,perf_counter,5,1.0,5e-06,False,0.009901334999995015,0.013145736999945257,0.010015990210006294,0.00036595171305148867,100,0.009931762999997318,4.637000000684566e-05,0.009920399000009184,0.00996676900001603,10,4,4;10,0.009901334999995015,0.010134673000038674,99.84035317855724,1.0015990210006294,1,UNSERIALIZABLE[<module 'numpy' from '/home/kaladin/.virtualenvs/qutip-tensorflow/lib/python3.9/site-packages/numpy/__init__.py'>],128,dense,matmul,numpy
206,numpy-128-sparse,test_linear_algebra_binary[numpy-128-sparse-add],tests/test_linear_algebra.py::test_linear_algebra_binary[numpy-128-sparse-add],numpy-128-sparse-add,False,perf_counter,5,1.0,5e-06,False,0.0011738530000684477,0.002966678999996475,0.001326037614246339,0.00045801370473713866,337,0.0011826349999637387,3.768474994103599e-05,0.0011799225000572733,0.0012176072499983093,33,25,25;33,0.0011738530000684477,0.001283004000015353,754.1264208921823,0.44687467600101627,1,UNSERIALIZABLE[<module 'numpy' from '/home/kaladin/.virtualenvs/qutip-tensorflow/lib/python3.9/site-packages/numpy/__init__.py'>],128,sparse,add,numpy
207,numpy-128-sparse,test_linear_algebra_binary[numpy-128-sparse-matmul],tests/test_linear_algebra.py::test_linear_algebra_binary[numpy-128-sparse-matmul],numpy-128-sparse-matmul,False,perf_counter,5,1.0,5e-06,False,0.009748197999897457,0.07667766299994128,0.010937325999994604,0.007270464746539675,102,0.00977850400005309,6.777300006888254e-05,0.009765059999949699,0.009832833000018582,12,3,3;12,0.009748197999897457,0.00998777200004497,91.43002594971507,1.1156072519994495,1,UNSERIALIZABLE[<module 'numpy' from '/home/kaladin/.virtualenvs/qutip-tensorflow/lib/python3.9/site-packages/numpy/__init__.py'>],128,sparse,matmul,numpy
208,numpy-256-dense,test_linear_algebra_binary[numpy-256-dense-add],tests/test_linear_algebra.py::test_linear_algebra_binary[numpy-256-dense-add],numpy-256-dense-add,False,perf_counter,5,1.0,5e-06,False,0.004129521999971075,0.010373893000064527,0.004587125072905707,0.0015025957842246746,96,0.004176456000038797,8.462649992679872e-05,0.00414108249998435,0.004225708999911149,14,6,6;14,0.004129521999971075,0.004366312999991351,218.00146804511516,0.44036400699894784,1,UNSERIALIZABLE[<module 'numpy' from '/home/kaladin/.virtualenvs/qutip-tensorflow/lib/python3.9/site-packages/numpy/__init__.py'>],256,dense,add,numpy
209,numpy-256-dense,test_linear_algebra_binary[numpy-256-dense-matmul],tests/test_linear_algebra.py::test_linear_algebra_binary[numpy-256-dense-matmul],numpy-256-dense-matmul,False,perf_counter,5,1.0,5e-06,False,0.06570990300008361,0.06703707799999847,0.06600524749999437,0.0003207778550154071,16,0.06591596650002884,0.00029380050006011516,0.06580755999993926,0.06610136049999937,1,1,1;1,0.06570990300008361,0.06703707799999847,15.150310587049693,1.05608395999991,1,UNSERIALIZABLE[<module 'numpy' from '/home/kaladin/.virtualenvs/qutip-tensorflow/lib/python3.9/site-packages/numpy/__init__.py'>],256,dense,matmul,numpy
210,numpy-256-sparse,test_linear_algebra_binary[numpy-256-sparse-add],tests/test_linear_algebra.py::test_linear_algebra_binary[numpy-256-sparse-add],numpy-256-sparse-add,False,perf_counter,5,1.0,5e-06,False,0.004127126000071257,0.010365447999902244,0.004664880628865831,0.0014885873636366418,97,0.004216134999978749,0.00022036050009432984,0.0041701754999223795,0.004390536000016709,12,6,6;12,0.004127126000071257,0.004758711000022231,214.3677576253713,0.4524934209999856,1,UNSERIALIZABLE[<module 'numpy' from '/home/kaladin/.virtualenvs/qutip-tensorflow/lib/python3.9/site-packages/numpy/__init__.py'>],256,sparse,add,numpy
211,numpy-256-sparse,test_linear_algebra_binary[numpy-256-sparse-matmul],tests/test_linear_algebra.py::test_linear_algebra_binary[numpy-256-sparse-matmul],numpy-256-sparse-matmul,False,perf_counter,5,1.0,5e-06,False,0.06518454400008977,0.1350737499999468,0.08108701175000022,0.019414886540596893,16,0.08101984299997866,0.022029244999885123,0.0653130910000641,0.08734233599994923,1,2,2;1,0.06518454400008977,0.1350737499999468,12.332431278675125,1.2973921880000034,1,UNSERIALIZABLE[<module 'numpy' from '/home/kaladin/.virtualenvs/qutip-tensorflow/lib/python3.9/site-packages/numpy/__init__.py'>],256,sparse,matmul,numpy
212,numpy-512-dense,test_linear_algebra_binary[numpy-512-dense-add],tests/test_linear_algebra.py::test_linear_algebra_binary[numpy-512-dense-add],numpy-512-dense-add,False,perf_counter,5,1.0,5e-06,False,0.075031971000044,0.07581504499989933,0.07545903169997245,0.00022483847893278456,10,0.07547339549995513,0.00019059400005971838,0.0754198089999818,0.07561040300004152,1,3,3;1,0.07516878299998098,0.07581504499989933,13.252224120447666,0.7545903169997246,1,UNSERIALIZABLE[<module 'numpy' from '/home/kaladin/.virtualenvs/qutip-tensorflow/lib/python3.9/site-packages/numpy/__init__.py'>],512,dense,add,numpy
213,numpy-512-dense,test_linear_algebra_binary[numpy-512-dense-matmul],tests/test_linear_algebra.py::test_linear_algebra_binary[numpy-512-dense-matmul],numpy-512-dense-matmul,False,perf_counter,5,1.0,5e-06,False,0.5370947459999798,0.5441000399999893,0.5386442604000194,0.0030555861393353006,5,0.5373829810000643,0.0020714602500504498,0.5371049437499948,0.5391764040000453,1,1,1;1,0.5370947459999798,0.5441000399999893,1.8565128666874846,2.6932213020000972,1,UNSERIALIZABLE[<module 'numpy' from '/home/kaladin/.virtualenvs/qutip-tensorflow/lib/python3.9/site-packages/numpy/__init__.py'>],512,dense,matmul,numpy
214,numpy-512-sparse,test_linear_algebra_binary[numpy-512-sparse-add],tests/test_linear_algebra.py::test_linear_algebra_binary[numpy-512-sparse-add],numpy-512-sparse-add,False,perf_counter,5,1.0,5e-06,False,0.06435764900004415,0.0680752199999688,0.06544924490911151,0.0009654596704732459,11,0.06520207400001254,0.0005424512499985212,0.06501647825001555,0.06555892950001407,1,2,2;1,0.06435764900004415,0.0680752199999688,15.279015080902564,0.7199416940002266,1,UNSERIALIZABLE[<module 'numpy' from '/home/kaladin/.virtualenvs/qutip-tensorflow/lib/python3.9/site-packages/numpy/__init__.py'>],512,sparse,add,numpy
215,numpy-512-sparse,test_linear_algebra_binary[numpy-512-sparse-matmul],tests/test_linear_algebra.py::test_linear_algebra_binary[numpy-512-sparse-matmul],numpy-512-sparse-matmul,False,perf_counter,5,1.0,5e-06,False,0.5999240239999608,0.7135990020000236,0.6608476725999936,0.05003085742091834,5,0.6627639820000013,0.0911208257500391,0.6166117234999717,0.7077325492500108,0,2,2;0,0.5999240239999608,0.7135990020000236,1.5132080227591163,3.3042383629999676,1,UNSERIALIZABLE[<module 'numpy' from '/home/kaladin/.virtualenvs/qutip-tensorflow/lib/python3.9/site-packages/numpy/__init__.py'>],512,sparse,matmul,numpy
216,numpy-1024-dense,test_linear_algebra_binary[numpy-1024-dense-add],tests/test_linear_algebra.py::test_linear_algebra_binary[numpy-1024-dense-add],numpy-1024-dense-add,False,perf_counter,5,1.0,5e-06,False,0.16376436400003058,0.16600443499999074,0.16468975233330715,0.000901327520642148,6,0.1643222514999252,0.0014893300000267118,0.16411794099997223,0.16560727099999895,0,3,3;0,0.16376436400003058,0.16600443499999074,6.072023218397653,0.9881385139998429,1,UNSERIALIZABLE[<module 'numpy' from '/home/kaladin/.virtualenvs/qutip-tensorflow/lib/python3.9/site-packages/numpy/__init__.py'>],1024,dense,add,numpy
217,numpy-1024-dense,test_linear_algebra_binary[numpy-1024-dense-matmul],tests/test_linear_algebra.py::test_linear_algebra_binary[numpy-1024-dense-matmul],numpy-1024-dense-matmul,False,perf_counter,5,1.0,5e-06,False,4.007237946999908,4.747211241999935,4.380421220599965,0.2809253868867506,5,4.436800593999919,0.39024593924992246,4.165754299000042,4.556000238249965,0,2,2;0,4.007237946999908,4.747211241999935,0.22828854798193013,21.902106102999824,1,UNSERIALIZABLE[<module 'numpy' from '/home/kaladin/.virtualenvs/qutip-tensorflow/lib/python3.9/site-packages/numpy/__init__.py'>],1024,dense,matmul,numpy
218,numpy-1024-sparse,test_linear_algebra_binary[numpy-1024-sparse-add],tests/test_linear_algebra.py::test_linear_algebra_binary[numpy-1024-sparse-add],numpy-1024-sparse-add,False,perf_counter,5,1.0,5e-06,False,0.16377715300006912,0.1659180379999725,0.16435369649999151,0.0007822073864573744,6,0.16412927299995772,0.0002592699999013348,0.1639545860000453,0.16421385599994665,1,1,1;1,0.16377715300006912,0.1659180379999725,6.084438751884425,0.986122178999949,1,UNSERIALIZABLE[<module 'numpy' from '/home/kaladin/.virtualenvs/qutip-tensorflow/lib/python3.9/site-packages/numpy/__init__.py'>],1024,sparse,add,numpy
219,numpy-1024-sparse,test_linear_algebra_binary[numpy-1024-sparse-matmul],tests/test_linear_algebra.py::test_linear_algebra_binary[numpy-1024-sparse-matmul],numpy-1024-sparse-matmul,False,perf_counter,5,1.0,5e-06,False,3.967996888000016,4.684569323999995,4.3393147666,0.294576786394392,5,4.399824218000049,0.4897727817500481,4.078253161749956,4.568025943500004,0,2,2;0,3.967996888000016,4.684569323999995,0.23045113198449388,21.696573833000002,1,UNSERIALIZABLE[<module 'numpy' from '/home/kaladin/.virtualenvs/qutip-tensorflow/lib/python3.9/site-packages/numpy/__init__.py'>],1024,sparse,matmul,numpy
220,tensorflow-2-dense,test_linear_algebra_binary[tensorflow-2-dense-add],tests/test_linear_algebra.py::test_linear_algebra_binary[tensorflow-2-dense-add],tensorflow-2-dense-add,False,perf_counter,5,1.0,5e-06,False,0.001952049999999872,0.00411398900007498,0.002387822682921091,0.000796541888111606,82,0.0020079315000316456,7.780600003570726e-05,0.0019841009999481685,0.0020619069999838757,16,15,15;16,0.001952049999999872,0.0025308619999577786,418.791565702304,0.19580145999952947,1,UNSERIALIZABLE[<module 'tensorflow' from '/home/kaladin/.virtualenvs/qutip-tensorflow/lib/python3.9/site-packages/tensorflow/__init__.py'>],2,dense,add,tensorflow
221,tensorflow-2-dense,test_linear_algebra_binary[tensorflow-2-dense-matmul],tests/test_linear_algebra.py::test_linear_algebra_binary[tensorflow-2-dense-matmul],tensorflow-2-dense-matmul,False,perf_counter,5,1.0,5e-06,False,0.0028232899999238725,0.003222174000029554,0.0028954855480775856,4.392199626230991e-05,312,0.0028891559999806304,4.9303000025702204e-05,0.0028655874999685693,0.0029148904999942715,9,62,62;9,0.0028232899999238725,0.0029896309999912773,345.36521885385855,0.9033914910002068,1,UNSERIALIZABLE[<module 'tensorflow' from '/home/kaladin/.virtualenvs/qutip-tensorflow/lib/python3.9/site-packages/tensorflow/__init__.py'>],2,dense,matmul,tensorflow
222,tensorflow-2-sparse,test_linear_algebra_binary[tensorflow-2-sparse-add],tests/test_linear_algebra.py::test_linear_algebra_binary[tensorflow-2-sparse-add],tensorflow-2-sparse-add,False,perf_counter,5,1.0,5e-06,False,0.0019445539999196626,0.0024742049999986193,0.002006815497748403,4.134985815056148e-05,444,0.0020011579999845708,3.757699994366703e-05,0.0019843305000222244,0.0020219074999658915,13,53,53;13,0.0019445539999196626,0.0020812149999756002,498.3019122196211,0.891026081000291,1,UNSERIALIZABLE[<module 'tensorflow' from '/home/kaladin/.virtualenvs/qutip-tensorflow/lib/python3.9/site-packages/tensorflow/__init__.py'>],2,sparse,add,tensorflow
223,tensorflow-2-sparse,test_linear_algebra_binary[tensorflow-2-sparse-matmul],tests/test_linear_algebra.py::test_linear_algebra_binary[tensorflow-2-sparse-matmul],tensorflow-2-sparse-matmul,False,perf_counter,5,1.0,5e-06,False,0.0028310830000464193,0.0031049660000235235,0.0029023258675117997,3.543593426065123e-05,317,0.0028971810000939513,4.471675001127551e-05,0.0028773054999646774,0.002922022249975953,6,87,87;6,0.0028310830000464193,0.0029938850000235107,344.55124808480326,0.9200373000012405,1,UNSERIALIZABLE[<module 'tensorflow' from '/home/kaladin/.virtualenvs/qutip-tensorflow/lib/python3.9/site-packages/tensorflow/__init__.py'>],2,sparse,matmul,tensorflow
224,tensorflow-4-dense,test_linear_algebra_binary[tensorflow-4-dense-add],tests/test_linear_algebra.py::test_linear_algebra_binary[tensorflow-4-dense-add],tensorflow-4-dense-add,False,perf_counter,5,1.0,5e-06,False,0.001953675999970983,0.0024608989999705955,0.002008726195506395,3.998065347776764e-05,445,0.002000404999989769,3.8669249960321395e-05,0.0019843622499990943,0.0020230314999594157,14,61,61;14,0.001953675999970983,0.002083353999978499,497.8279280854912,0.8938831570003458,1,UNSERIALIZABLE[<module 'tensorflow' from '/home/kaladin/.virtualenvs/qutip-tensorflow/lib/python3.9/site-packages/tensorflow/__init__.py'>],4,dense,add,tensorflow
